time,left_hip_angle,left_knee_spring_angle,left_toe_angle,right_hip_angle,right_knee_spring_angle,right_toe_angle,left_hip_qvel,left_knee_spring_qvel,left_toe_qvel,right_hip_qvel,right_knee_spring_qvel,right_toe_qvel
3.1895000000002325,0.9698456155776511,2.3429189682006837,0.6401520252227784,-1.2328478532843292,4.429310536143021,1.3824657178483903,0.0009036277770064771,0.23364150524139404,1.6673702001571655,-2.4964683055877686,-0.0002710350963752717,3.2256531715393066
3.1900000000002326,0.9342944938573055,2.3172383084893227,0.6331734359264374,-1.1719401870854198,4.533549703552853,1.4060924037359654,0.0009518362348899245,0.2322581559419632,1.6586910486221313,-2.5148673057556152,0.001723682857118547,3.2955238819122314
3.190500000000233,0.8741306054289453,2.273668664693832,0.6258475288748742,-1.228396166767925,4.576259256224148,1.4208741802722216,0.0011970078339800239,0.23068612813949585,1.649359107017517,-2.5370092391967773,0.003448630915954709,3.3603456020355225
3.191000000000233,0.7957541228504852,2.2236677154898645,0.6183935225009918,-1.2811534633859991,4.622493356280029,1.4332279168069362,0.0015280547086149454,0.22889010608196259,1.6397590637207031,-2.5630555152893066,0.004915014375001192,3.4201810359954834
3.191500000000233,0.7349942940520122,2.17362203001976,0.6107477962970733,-1.3546628814190627,4.656840220326558,1.443316929321736,0.0018370545003563166,0.22697824239730835,1.6292247772216797,-2.5934712886810303,0.006122038699686527,3.4746217727661133
3.1920000000002333,0.6810484258225188,2.125432075560093,0.6026091262698173,-1.4472569810226559,4.680018540658057,1.4518786703236402,0.0023174758534878492,0.22503729164600372,1.6172895431518555,-2.6264491081237793,0.0039031077176332474,3.52426815032959
3.1925000000002335,0.6398874878650531,2.089131198823452,0.5935353234410286,-1.5584725727327169,4.676879323646427,1.4581963879056274,0.0028426467906683683,0.22311048209667206,1.6030893325805664,-2.663792848587036,0.0032824836671352386,3.567356586456299
3.1930000000002337,0.58968068305403,2.0550055757164953,0.5835519820451737,-1.584829332213849,4.7290985027793795,1.4639523676596582,0.0032699573785066605,0.2211265116930008,1.5869238376617432,-2.702505350112915,0.003218716476112604,3.606487274169922
3.193500000000234,0.57269667184446,2.034335133433342,0.5721412196755409,-1.6034783019684256,4.777774727705401,1.471220855601132,0.003769089700654149,0.21925219893455505,1.5672831535339355,-2.739499092102051,8.28480115160346e-05,3.642747402191162
3.194000000000234,0.5100252066738904,1.9770957708358765,0.5600327670574188,-1.6561922733671963,4.811042194627225,1.4794951460324228,0.0041031548753380775,0.21735286712646484,1.5463072061538696,-2.777303457260132,-0.0013114381581544876,3.6751084327697754
3.194500000000234,0.4157981276512146,1.8994206249713899,0.5479644164443016,-1.6973293351009489,4.857689645653591,1.4870521251112223,0.00432625412940979,0.2153206467628479,1.5254842042922974,-2.814903974533081,-0.0020827781409025192,3.704585313796997
3.1950000000002343,0.39646783960051835,1.869016097486019,0.5345082938671112,-1.679793074214831,4.9260891564423215,1.496317087393254,0.004517207387834787,0.21341709792613983,1.5010879039764404,-2.849351167678833,-0.002604512730613351,3.732512950897217
3.1955000000002345,0.365901356888935,1.8388892203569411,0.5191538751125335,-1.6860397121869029,4.9768404001835735,1.5072355744428934,0.0047653852961957455,0.21168628334999084,1.4728032350540161,-2.8786933422088623,-0.006564296782016754,3.759506940841675
3.1960000000002347,0.3138831323478371,1.793256039917469,0.5025492429733276,-1.7320938452612609,5.000217296462506,1.5168637577444315,0.004911412019282579,0.2100445181131363,1.4418154954910278,-2.905747413635254,-0.008575335144996643,3.783851385116577
